date,product_id,forecast_horizon,product_units
2026-01-20,WL-PROD-151,30day,398
2026-01-20,WL-PROD-152,30day,124
2026-01-20,WL-PROD-153,30day,124
2026-01-20,WL-PROD-154,30day,124
2026-01-20,WL-PROD-155,30day,274
2026-01-20,WL-PROD-156,30day,274
2026-01-20,WL-PROD-160,30day,381
2026-01-20,WL-PROD-161,30day,381
2026-01-20,WL-PROD-162,30day,201
2026-01-20,WL-PROD-163,30day,201
2026-01-20,WL-PROD-164,30day,201
2026-01-20,WL-PROD-165,30day,180
2026-01-20,WL-PROD-166,30day,180
2026-01-20,WL-PROD-170,30day,313
2026-01-20,WL-PROD-171,30day,313
2026-01-20,WL-PROD-172,30day,137
2026-01-20,WL-PROD-173,30day,137
2026-01-20,WL-PROD-174,30day,137
2026-01-20,WL-PROD-175,30day,176
2026-01-20,WL-PROD-176,30day,176
2026-01-20,WL-PROD-180,30day,414
2026-01-20,WL-PROD-181,30day,414
2026-01-20,WL-PROD-182,30day,193
2026-01-20,WL-PROD-183,30day,193
2026-01-20,WL-PROD-184,30day,221
2026-01-20,WL-PROD-185,30day,221
2026-01-20,WL-PROD-190,30day,390
2026-01-20,WL-PROD-191,30day,390
2026-01-20,WL-PROD-192,30day,198
2026-01-20,WL-PROD-193,30day,198
2026-01-20,WL-PROD-194,30day,192
2026-01-20,WL-PROD-195,30day,192
2026-01-20,WL-PROD-200,30day,404
2026-01-20,WL-PROD-201,30day,404
2026-01-20,WL-PROD-202,30day,234
2026-01-20,WL-PROD-203,30day,234
2026-01-20,WL-PROD-204,30day,170
2026-01-20,WL-PROD-205,30day,170
2026-01-20,WL-PROD-210,30day,383
2026-01-20,WL-PROD-211,30day,383
2026-01-20,WL-PROD-212,30day,186
2026-01-20,WL-PROD-213,30day,186
2026-01-20,WL-PROD-214,30day,197
2026-01-20,WL-PROD-215,30day,197
2026-01-20,WL-PROD-220,30day,461
2026-01-20,WL-PROD-221,30day,461
2026-01-20,WL-PROD-222,30day,217
2026-01-20,WL-PROD-223,30day,217
2026-01-20,WL-PROD-224,30day,244
2026-01-20,WL-PROD-225,30day,244
2026-01-20,WL-PROD-230,30day,394
2026-01-20,WL-PROD-231,30day,394
2026-01-20,WL-PROD-232,30day,176
2026-01-20,WL-PROD-233,30day,176
2026-01-20,WL-PROD-234,30day,218
2026-01-20,WL-PROD-235,30day,218
2026-01-20,WL-PROD-240,30day,396
2026-01-20,WL-PROD-241,30day,396
2026-01-20,WL-PROD-242,30day,230
2026-01-20,WL-PROD-243,30day,230
2026-01-20,WL-PROD-244,30day,166
2026-01-20,WL-PROD-245,30day,166
2026-01-20,WL-PROD-250,30day,402
2026-01-20,WL-PROD-251,30day,402
2026-01-20,WL-PROD-252,30day,225
2026-01-20,WL-PROD-253,30day,225
2026-01-20,WL-PROD-254,30day,177
2026-01-20,WL-PROD-255,30day,177
2026-01-20,WL-PROD-260,30day,437
2026-01-20,WL-PROD-261,30day,437
2026-01-20,WL-PROD-262,30day,166
2026-01-20,WL-PROD-263,30day,166
2026-01-20,WL-PROD-264,30day,271
2026-01-20,WL-PROD-265,30day,271
2026-01-20,WL-PROD-270,30day,535
2026-01-20,WL-PROD-271,30day,535
2026-01-20,WL-PROD-272,30day,280
2026-01-20,WL-PROD-273,30day,280
2026-01-20,WL-PROD-274,30day,255
2026-01-20,WL-PROD-275,30day,255
2026-01-20,WL-PROD-280,30day,359
2026-01-20,WL-PROD-281,30day,359
2026-01-20,WL-PROD-282,30day,193
2026-01-20,WL-PROD-283,30day,193
2026-01-20,WL-PROD-284,30day,166
2026-01-20,WL-PROD-285,30day,166
2026-01-20,WL-PROD-290,30day,439
2026-01-20,WL-PROD-291,30day,439
2026-01-20,WL-PROD-292,30day,237
2026-01-20,WL-PROD-293,30day,237
2026-01-20,WL-PROD-294,30day,202
2026-01-20,WL-PROD-295,30day,202
2026-01-21,WL-PROD-101,30day,340
2026-01-21,WL-PROD-102,30day,340
2026-01-21,WL-PROD-103,30day,160
2026-01-21,WL-PROD-104,30day,160
2026-01-21,WL-PROD-105,30day,160
2026-01-21,WL-PROD-106,30day,180
2026-01-21,WL-PROD-107,30day,180
2026-01-21,WL-PROD-108,30day,180
2026-01-21,WL-PROD-109,30day,180
2026-01-21,WL-PROD-110,30day,431
2026-01-21,WL-PROD-111,30day,431
2026-01-21,WL-PROD-112,30day,244
2026-01-21,WL-PROD-113,30day,244
2026-01-21,WL-PROD-114,30day,187
2026-01-21,WL-PROD-115,30day,187
2026-01-21,WL-PROD-116,30day,187
2026-01-21,WL-PROD-120,30day,253
2026-01-21,WL-PROD-121,30day,253
2026-01-21,WL-PROD-122,30day,253
2026-01-21,WL-PROD-123,30day,116
2026-01-21,WL-PROD-124,30day,116
2026-01-21,WL-PROD-125,30day,116
2026-01-21,WL-PROD-126,30day,137
2026-01-21,WL-PROD-127,30day,137
2026-01-21,WL-PROD-130,30day,373
2026-01-21,WL-PROD-131,30day,373
2026-01-21,WL-PROD-132,30day,163
2026-01-21,WL-PROD-133,30day,163
2026-01-21,WL-PROD-134,30day,210
2026-01-21,WL-PROD-135,30day,210
2026-01-21,WL-PROD-136,30day,210
2026-01-21,WL-PROD-140,30day,426
2026-01-21,WL-PROD-141,30day,426
2026-01-21,WL-PROD-142,30day,235
2026-01-21,WL-PROD-143,30day,235
2026-01-21,WL-PROD-144,30day,191
2026-01-21,WL-PROD-145,30day,191
2026-01-21,WL-PROD-146,30day,191
2026-01-21,WL-PROD-150,30day,398
2026-01-21,WL-PROD-151,30day,398
2026-01-21,WL-PROD-152,30day,124
2026-01-21,WL-PROD-153,30day,124
2026-01-21,WL-PROD-154,30day,124
2026-01-21,WL-PROD-155,30day,274
2026-01-21,WL-PROD-156,30day,274
2026-01-21,WL-PROD-160,30day,380
2026-01-21,WL-PROD-161,30day,380
2026-01-21,WL-PROD-162,30day,201
2026-01-21,WL-PROD-163,30day,201
2026-01-21,WL-PROD-164,30day,201
2026-01-21,WL-PROD-165,30day,179
2026-01-21,WL-PROD-166,30day,179
2026-01-21,WL-PROD-170,30day,313
2026-01-21,WL-PROD-171,30day,313
2026-01-21,WL-PROD-172,30day,137
2026-01-21,WL-PROD-173,30day,137
2026-01-21,WL-PROD-174,30day,137
2026-01-21,WL-PROD-175,30day,176
2026-01-21,WL-PROD-176,30day,176
2026-01-21,WL-PROD-180,30day,413
2026-01-21,WL-PROD-181,30day,413
2026-01-21,WL-PROD-182,30day,193
2026-01-21,WL-PROD-183,30day,193
2026-01-21,WL-PROD-184,30day,220
2026-01-21,WL-PROD-185,30day,220
2026-01-21,WL-PROD-190,30day,390
2026-01-21,WL-PROD-191,30day,390
2026-01-21,WL-PROD-192,30day,198
2026-01-21,WL-PROD-193,30day,198
2026-01-21,WL-PROD-194,30day,192
2026-01-21,WL-PROD-195,30day,192
2026-01-21,WL-PROD-200,30day,402
2026-01-21,WL-PROD-201,30day,402
2026-01-21,WL-PROD-202,30day,233
2026-01-21,WL-PROD-203,30day,233
2026-01-21,WL-PROD-204,30day,169
2026-01-21,WL-PROD-205,30day,169
2026-01-21,WL-PROD-210,30day,384
2026-01-21,WL-PROD-211,30day,384
2026-01-21,WL-PROD-212,30day,186
2026-01-21,WL-PROD-213,30day,186
2026-01-21,WL-PROD-214,30day,198
2026-01-21,WL-PROD-215,30day,198
2026-01-21,WL-PROD-220,30day,461
2026-01-21,WL-PROD-221,30day,461
2026-01-21,WL-PROD-222,30day,217
2026-01-21,WL-PROD-223,30day,217
2026-01-21,WL-PROD-224,30day,244
2026-01-21,WL-PROD-225,30day,244
2026-01-21,WL-PROD-230,30day,391
2026-01-21,WL-PROD-231,30day,391
2026-01-21,WL-PROD-232,30day,176
2026-01-21,WL-PROD-233,30day,176
2026-01-21,WL-PROD-234,30day,215
2026-01-21,WL-PROD-235,30day,215
2026-01-21,WL-PROD-240,30day,395
2026-01-21,WL-PROD-241,30day,395
2026-01-21,WL-PROD-242,30day,229
2026-01-21,WL-PROD-243,30day,229
2026-01-21,WL-PROD-244,30day,166
2026-01-21,WL-PROD-245,30day,166
2026-01-21,WL-PROD-250,30day,402
2026-01-21,WL-PROD-251,30day,402
2026-01-21,WL-PROD-252,30day,226
2026-01-21,WL-PROD-253,30day,226
2026-01-21,WL-PROD-254,30day,176
2026-01-21,WL-PROD-255,30day,176
2026-01-21,WL-PROD-260,30day,435
2026-01-21,WL-PROD-261,30day,435
2026-01-21,WL-PROD-262,30day,166
2026-01-21,WL-PROD-263,30day,166
2026-01-21,WL-PROD-264,30day,269
2026-01-21,WL-PROD-265,30day,269
2026-01-21,WL-PROD-270,30day,535
2026-01-21,WL-PROD-271,30day,535
2026-01-21,WL-PROD-272,30day,280
2026-01-21,WL-PROD-273,30day,280
2026-01-21,WL-PROD-274,30day,255
2026-01-21,WL-PROD-275,30day,255
2026-01-21,WL-PROD-280,30day,359
2026-01-21,WL-PROD-281,30day,359
2026-01-21,WL-PROD-282,30day,193
2026-01-21,WL-PROD-283,30day,193
2026-01-21,WL-PROD-284,30day,166
2026-01-21,WL-PROD-285,30day,166
2026-01-21,WL-PROD-290,30day,439
2026-01-21,WL-PROD-291,30day,439
2026-01-21,WL-PROD-292,30day,237
2026-01-21,WL-PROD-293,30day,237
2026-01-21,WL-PROD-294,30day,202
2026-01-21,WL-PROD-295,30day,202
2026-01-22,WL-PROD-101,30day,344
2026-01-22,WL-PROD-102,30day,344
2026-01-22,WL-PROD-103,30day,160
2026-01-22,WL-PROD-104,30day,160
2026-01-22,WL-PROD-105,30day,160
2026-01-22,WL-PROD-106,30day,184
2026-01-22,WL-PROD-107,30day,184
2026-01-22,WL-PROD-108,30day,184
2026-01-22,WL-PROD-109,30day,184
2026-01-22,WL-PROD-110,30day,430
2026-01-22,WL-PROD-111,30day,430
2026-01-22,WL-PROD-112,30day,243
2026-01-22,WL-PROD-113,30day,243
2026-01-22,WL-PROD-114,30day,187
2026-01-22,WL-PROD-115,30day,187
2026-01-22,WL-PROD-116,30day,187
2026-01-22,WL-PROD-120,30day,253
2026-01-22,WL-PROD-121,30day,253
2026-01-22,WL-PROD-122,30day,253
2026-01-22,WL-PROD-123,30day,116
2026-01-22,WL-PROD-124,30day,116
2026-01-22,WL-PROD-125,30day,116
2026-01-22,WL-PROD-126,30day,137
2026-01-22,WL-PROD-127,30day,137
2026-01-22,WL-PROD-130,30day,373
2026-01-22,WL-PROD-131,30day,373
2026-01-22,WL-PROD-132,30day,162
2026-01-22,WL-PROD-133,30day,162
2026-01-22,WL-PROD-134,30day,211
2026-01-22,WL-PROD-135,30day,211
2026-01-22,WL-PROD-136,30day,211
2026-01-22,WL-PROD-140,30day,426
2026-01-22,WL-PROD-141,30day,426
2026-01-22,WL-PROD-142,30day,235
2026-01-22,WL-PROD-143,30day,235
2026-01-22,WL-PROD-144,30day,191
2026-01-22,WL-PROD-145,30day,191
2026-01-22,WL-PROD-146,30day,191
2026-01-22,WL-PROD-150,30day,398
2026-01-22,WL-PROD-151,30day,398
2026-01-22,WL-PROD-152,30day,124
2026-01-22,WL-PROD-153,30day,124
2026-01-22,WL-PROD-154,30day,124
2026-01-22,WL-PROD-155,30day,274
2026-01-22,WL-PROD-156,30day,274
2026-01-22,WL-PROD-160,30day,380
2026-01-22,WL-PROD-161,30day,380
2026-01-22,WL-PROD-162,30day,201
2026-01-22,WL-PROD-163,30day,201
2026-01-22,WL-PROD-164,30day,201
2026-01-22,WL-PROD-165,30day,179
2026-01-22,WL-PROD-166,30day,179
2026-01-22,WL-PROD-170,30day,313
2026-01-22,WL-PROD-171,30day,313
2026-01-22,WL-PROD-172,30day,137
2026-01-22,WL-PROD-173,30day,137
2026-01-22,WL-PROD-174,30day,137
2026-01-22,WL-PROD-175,30day,176
2026-01-22,WL-PROD-176,30day,176
2026-01-22,WL-PROD-180,30day,412
2026-01-22,WL-PROD-181,30day,412
2026-01-22,WL-PROD-182,30day,192
2026-01-22,WL-PROD-183,30day,192
2026-01-22,WL-PROD-184,30day,220
2026-01-22,WL-PROD-185,30day,220
2026-01-22,WL-PROD-190,30day,390
2026-01-22,WL-PROD-191,30day,390
2026-01-22,WL-PROD-192,30day,198
2026-01-22,WL-PROD-193,30day,198
2026-01-22,WL-PROD-194,30day,192
2026-01-22,WL-PROD-195,30day,192
2026-01-22,WL-PROD-200,30day,403
2026-01-22,WL-PROD-201,30day,403
2026-01-22,WL-PROD-202,30day,234
2026-01-22,WL-PROD-203,30day,234
2026-01-22,WL-PROD-204,30day,169
2026-01-22,WL-PROD-205,30day,169
2026-01-22,WL-PROD-210,30day,383
2026-01-22,WL-PROD-211,30day,383
2026-01-22,WL-PROD-212,30day,186
2026-01-22,WL-PROD-213,30day,186
2026-01-22,WL-PROD-214,30day,197
2026-01-22,WL-PROD-215,30day,197
2026-01-22,WL-PROD-220,30day,459
2026-01-22,WL-PROD-221,30day,459
2026-01-22,WL-PROD-222,30day,216
2026-01-22,WL-PROD-223,30day,216
2026-01-22,WL-PROD-224,30day,243
2026-01-22,WL-PROD-225,30day,243
2026-01-22,WL-PROD-230,30day,394
2026-01-22,WL-PROD-231,30day,394
2026-01-22,WL-PROD-232,30day,176
2026-01-22,WL-PROD-233,30day,176
2026-01-22,WL-PROD-234,30day,218
2026-01-22,WL-PROD-235,30day,218
2026-01-22,WL-PROD-240,30day,393
2026-01-22,WL-PROD-241,30day,393
2026-01-22,WL-PROD-242,30day,227
2026-01-22,WL-PROD-243,30day,227
2026-01-22,WL-PROD-244,30day,166
2026-01-22,WL-PROD-245,30day,166
2026-01-22,WL-PROD-250,30day,401
2026-01-22,WL-PROD-251,30day,401
2026-01-22,WL-PROD-252,30day,225
2026-01-22,WL-PROD-253,30day,225
2026-01-22,WL-PROD-254,30day,176
2026-01-22,WL-PROD-255,30day,176
2026-01-22,WL-PROD-260,30day,435
2026-01-22,WL-PROD-261,30day,435
2026-01-22,WL-PROD-262,30day,166
2026-01-22,WL-PROD-263,30day,166
2026-01-22,WL-PROD-264,30day,269
2026-01-22,WL-PROD-265,30day,269
2026-01-22,WL-PROD-270,30day,535
2026-01-22,WL-PROD-271,30day,535
2026-01-22,WL-PROD-272,30day,280
2026-01-22,WL-PROD-273,30day,280
2026-01-22,WL-PROD-274,30day,255
2026-01-22,WL-PROD-275,30day,255
2026-01-22,WL-PROD-280,30day,360
2026-01-22,WL-PROD-281,30day,360
2026-01-22,WL-PROD-282,30day,194
2026-01-22,WL-PROD-283,30day,194
2026-01-22,WL-PROD-284,30day,166
2026-01-22,WL-PROD-285,30day,166
2026-01-22,WL-PROD-290,30day,439
2026-01-22,WL-PROD-291,30day,439
2026-01-22,WL-PROD-292,30day,237
2026-01-22,WL-PROD-293,30day,237
2026-01-22,WL-PROD-294,30day,202
2026-01-22,WL-PROD-295,30day,202
2026-01-23,WL-PROD-101,30day,368
2026-01-23,WL-PROD-102,30day,368
2026-01-23,WL-PROD-103,30day,173
2026-01-23,WL-PROD-104,30day,173
2026-01-23,WL-PROD-105,30day,173
2026-01-23,WL-PROD-106,30day,195
2026-01-23,WL-PROD-107,30day,195
2026-01-23,WL-PROD-108,30day,195
2026-01-23,WL-PROD-109,30day,195
2026-01-23,WL-PROD-110,30day,466
2026-01-23,WL-PROD-111,30day,466
2026-01-23,WL-PROD-112,30day,267
2026-01-23,WL-PROD-113,30day,267
2026-01-23,WL-PROD-114,30day,199
2026-01-23,WL-PROD-115,30day,199
2026-01-23,WL-PROD-116,30day,199
2026-01-23,WL-PROD-120,30day,268
2026-01-23,WL-PROD-121,30day,268
2026-01-23,WL-PROD-122,30day,268
2026-01-23,WL-PROD-123,30day,121
2026-01-23,WL-PROD-124,30day,121
2026-01-23,WL-PROD-125,30day,121
2026-01-23,WL-PROD-126,30day,147
2026-01-23,WL-PROD-127,30day,147
2026-01-23,WL-PROD-130,30day,395
2026-01-23,WL-PROD-131,30day,395
2026-01-23,WL-PROD-132,30day,174
2026-01-23,WL-PROD-133,30day,174
2026-01-23,WL-PROD-134,30day,221
2026-01-23,WL-PROD-135,30day,221
2026-01-23,WL-PROD-136,30day,221
2026-01-23,WL-PROD-140,30day,447
2026-01-23,WL-PROD-141,30day,447
2026-01-23,WL-PROD-142,30day,244
2026-01-23,WL-PROD-143,30day,244
2026-01-23,WL-PROD-144,30day,203
2026-01-23,WL-PROD-145,30day,203
2026-01-23,WL-PROD-146,30day,203
2026-01-23,WL-PROD-150,30day,431
2026-01-23,WL-PROD-151,30day,431
2026-01-23,WL-PROD-152,30day,137
2026-01-23,WL-PROD-153,30day,137
2026-01-23,WL-PROD-154,30day,137
2026-01-23,WL-PROD-155,30day,294
2026-01-23,WL-PROD-156,30day,294
2026-01-23,WL-PROD-160,30day,408
2026-01-23,WL-PROD-161,30day,408
2026-01-23,WL-PROD-162,30day,216
2026-01-23,WL-PROD-163,30day,216
2026-01-23,WL-PROD-164,30day,216
2026-01-23,WL-PROD-165,30day,192
2026-01-23,WL-PROD-166,30day,192
2026-01-23,WL-PROD-170,30day,338
2026-01-23,WL-PROD-171,30day,338
2026-01-23,WL-PROD-172,30day,149
2026-01-23,WL-PROD-173,30day,149
2026-01-23,WL-PROD-174,30day,149
2026-01-23,WL-PROD-175,30day,189
2026-01-23,WL-PROD-176,30day,189
2026-01-23,WL-PROD-180,30day,442
2026-01-23,WL-PROD-181,30day,442
2026-01-23,WL-PROD-182,30day,205
2026-01-23,WL-PROD-183,30day,205
2026-01-23,WL-PROD-184,30day,237
2026-01-23,WL-PROD-185,30day,237
2026-01-23,WL-PROD-190,30day,417
2026-01-23,WL-PROD-191,30day,417
2026-01-23,WL-PROD-192,30day,213
2026-01-23,WL-PROD-193,30day,213
2026-01-23,WL-PROD-194,30day,204
2026-01-23,WL-PROD-195,30day,204
2026-01-23,WL-PROD-200,30day,424
2026-01-23,WL-PROD-201,30day,424
2026-01-23,WL-PROD-202,30day,243
2026-01-23,WL-PROD-203,30day,243
2026-01-23,WL-PROD-204,30day,181
2026-01-23,WL-PROD-205,30day,181
2026-01-23,WL-PROD-210,30day,407
2026-01-23,WL-PROD-211,30day,407
2026-01-23,WL-PROD-212,30day,198
2026-01-23,WL-PROD-213,30day,198
2026-01-23,WL-PROD-214,30day,209
2026-01-23,WL-PROD-215,30day,209
2026-01-23,WL-PROD-220,30day,499
2026-01-23,WL-PROD-221,30day,499
2026-01-23,WL-PROD-222,30day,234
2026-01-23,WL-PROD-223,30day,234
2026-01-23,WL-PROD-224,30day,265
2026-01-23,WL-PROD-225,30day,265
2026-01-23,WL-PROD-230,30day,423
2026-01-23,WL-PROD-231,30day,423
2026-01-23,WL-PROD-232,30day,189
2026-01-23,WL-PROD-233,30day,189
2026-01-23,WL-PROD-234,30day,234
2026-01-23,WL-PROD-235,30day,234
2026-01-23,WL-PROD-240,30day,417
2026-01-23,WL-PROD-241,30day,417
2026-01-23,WL-PROD-242,30day,241
2026-01-23,WL-PROD-243,30day,241
2026-01-23,WL-PROD-244,30day,176
2026-01-23,WL-PROD-245,30day,176
2026-01-23,WL-PROD-250,30day,428
2026-01-23,WL-PROD-251,30day,428
2026-01-23,WL-PROD-252,30day,239
2026-01-23,WL-PROD-253,30day,239
2026-01-23,WL-PROD-254,30day,189
2026-01-23,WL-PROD-255,30day,189
2026-01-23,WL-PROD-260,30day,462
2026-01-23,WL-PROD-261,30day,462
2026-01-23,WL-PROD-262,30day,174
2026-01-23,WL-PROD-263,30day,174
2026-01-23,WL-PROD-264,30day,288
2026-01-23,WL-PROD-265,30day,288
2026-01-23,WL-PROD-270,30day,572
2026-01-23,WL-PROD-271,30day,572
2026-01-23,WL-PROD-272,30day,300
2026-01-23,WL-PROD-273,30day,300
2026-01-23,WL-PROD-274,30day,272
2026-01-23,WL-PROD-275,30day,272
2026-01-23,WL-PROD-280,30day,383
2026-01-23,WL-PROD-281,30day,383
2026-01-23,WL-PROD-282,30day,207
2026-01-23,WL-PROD-283,30day,207
2026-01-23,WL-PROD-284,30day,176
2026-01-23,WL-PROD-285,30day,176
2026-01-23,WL-PROD-290,30day,474
2026-01-23,WL-PROD-291,30day,474
2026-01-23,WL-PROD-292,30day,257
2026-01-23,WL-PROD-293,30day,257
2026-01-23,WL-PROD-294,30day,217
2026-01-23,WL-PROD-295,30day,217
2026-01-24,WL-PROD-101,30day,389
2026-01-24,WL-PROD-102,30day,389
2026-01-24,WL-PROD-103,30day,181
2026-01-24,WL-PROD-104,30day,181
2026-01-24,WL-PROD-105,30day,181
2026-01-24,WL-PROD-106,30day,208
2026-01-24,WL-PROD-107,30day,208
2026-01-24,WL-PROD-108,30day,208
2026-01-24,WL-PROD-109,30day,208
2026-01-24,WL-PROD-110,30day,493
2026-01-24,WL-PROD-111,30day,493
2026-01-24,WL-PROD-112,30day,280
2026-01-24,WL-PROD-113,30day,280
2026-01-24,WL-PROD-114,30day,213
2026-01-24,WL-PROD-115,30day,213
2026-01-24,WL-PROD-116,30day,213
2026-01-24,WL-PROD-120,30day,289
2026-01-24,WL-PROD-121,30day,289
2026-01-24,WL-PROD-122,30day,289
2026-01-24,WL-PROD-123,30day,134
2026-01-24,WL-PROD-124,30day,134
2026-01-24,WL-PROD-125,30day,134
2026-01-24,WL-PROD-126,30day,155
2026-01-24,WL-PROD-127,30day,155
2026-01-24,WL-PROD-130,30day,426
2026-01-24,WL-PROD-131,30day,426
2026-01-24,WL-PROD-132,30day,186
2026-01-24,WL-PROD-133,30day,186
2026-01-24,WL-PROD-134,30day,240
2026-01-24,WL-PROD-135,30day,240
2026-01-24,WL-PROD-136,30day,240
2026-01-24,WL-PROD-140,30day,482
2026-01-24,WL-PROD-141,30day,482
2026-01-24,WL-PROD-142,30day,263
2026-01-24,WL-PROD-143,30day,263
2026-01-24,WL-PROD-144,30day,219
2026-01-24,WL-PROD-145,30day,219
2026-01-24,WL-PROD-146,30day,219
2026-01-24,WL-PROD-150,30day,452
2026-01-24,WL-PROD-151,30day,452
2026-01-24,WL-PROD-152,30day,140
2026-01-24,WL-PROD-153,30day,140
2026-01-24,WL-PROD-154,30day,140
2026-01-24,WL-PROD-155,30day,312
2026-01-24,WL-PROD-156,30day,312
2026-01-24,WL-PROD-160,30day,431
2026-01-24,WL-PROD-161,30day,431
2026-01-24,WL-PROD-162,30day,229
2026-01-24,WL-PROD-163,30day,229
2026-01-24,WL-PROD-164,30day,229
2026-01-24,WL-PROD-165,30day,202
2026-01-24,WL-PROD-166,30day,202
2026-01-24,WL-PROD-170,30day,354
2026-01-24,WL-PROD-171,30day,354
2026-01-24,WL-PROD-172,30day,155
2026-01-24,WL-PROD-173,30day,155
2026-01-24,WL-PROD-174,30day,155
2026-01-24,WL-PROD-175,30day,199
2026-01-24,WL-PROD-176,30day,199
2026-01-24,WL-PROD-180,30day,473
2026-01-24,WL-PROD-181,30day,473
2026-01-24,WL-PROD-182,30day,221
2026-01-24,WL-PROD-183,30day,221
2026-01-24,WL-PROD-184,30day,252
2026-01-24,WL-PROD-185,30day,252
2026-01-24,WL-PROD-190,30day,446
2026-01-24,WL-PROD-191,30day,446
2026-01-24,WL-PROD-192,30day,227
2026-01-24,WL-PROD-193,30day,227
2026-01-24,WL-PROD-194,30day,219
2026-01-24,WL-PROD-195,30day,219
2026-01-24,WL-PROD-200,30day,449
2026-01-24,WL-PROD-201,30day,449
2026-01-24,WL-PROD-202,30day,259
2026-01-24,WL-PROD-203,30day,259
2026-01-24,WL-PROD-204,30day,190
2026-01-24,WL-PROD-205,30day,190
2026-01-24,WL-PROD-210,30day,431
2026-01-24,WL-PROD-211,30day,431
2026-01-24,WL-PROD-212,30day,208
2026-01-24,WL-PROD-213,30day,208
2026-01-24,WL-PROD-214,30day,223
2026-01-24,WL-PROD-215,30day,223
2026-01-24,WL-PROD-220,30day,520
2026-01-24,WL-PROD-221,30day,520
2026-01-24,WL-PROD-222,30day,243
2026-01-24,WL-PROD-223,30day,243
2026-01-24,WL-PROD-224,30day,277
2026-01-24,WL-PROD-225,30day,277
2026-01-24,WL-PROD-230,30day,442
2026-01-24,WL-PROD-231,30day,442
2026-01-24,WL-PROD-232,30day,200
2026-01-24,WL-PROD-233,30day,200
2026-01-24,WL-PROD-234,30day,242
2026-01-24,WL-PROD-235,30day,242
2026-01-24,WL-PROD-240,30day,445
2026-01-24,WL-PROD-241,30day,445
2026-01-24,WL-PROD-242,30day,259
2026-01-24,WL-PROD-243,30day,259
2026-01-24,WL-PROD-244,30day,186
2026-01-24,WL-PROD-245,30day,186
2026-01-24,WL-PROD-250,30day,454
2026-01-24,WL-PROD-251,30day,454
2026-01-24,WL-PROD-252,30day,255
2026-01-24,WL-PROD-253,30day,255
2026-01-24,WL-PROD-254,30day,199
2026-01-24,WL-PROD-255,30day,199
2026-01-24,WL-PROD-260,30day,492
2026-01-24,WL-PROD-261,30day,492
2026-01-24,WL-PROD-262,30day,186
2026-01-24,WL-PROD-263,30day,186
2026-01-24,WL-PROD-264,30day,306
2026-01-24,WL-PROD-265,30day,306
2026-01-24,WL-PROD-270,30day,604
2026-01-24,WL-PROD-271,30day,604
2026-01-24,WL-PROD-272,30day,316
2026-01-24,WL-PROD-273,30day,316
2026-01-24,WL-PROD-274,30day,288
2026-01-24,WL-PROD-275,30day,288
2026-01-24,WL-PROD-280,30day,409
2026-01-24,WL-PROD-281,30day,409
2026-01-24,WL-PROD-282,30day,221
2026-01-24,WL-PROD-283,30day,221
2026-01-24,WL-PROD-284,30day,188
2026-01-24,WL-PROD-285,30day,188
2026-01-24,WL-PROD-290,30day,504
2026-01-24,WL-PROD-291,30day,504
2026-01-24,WL-PROD-292,30day,273
2026-01-24,WL-PROD-293,30day,273
2026-01-24,WL-PROD-294,30day,231
2026-01-24,WL-PROD-295,30day,231
2026-01-25,WL-PROD-101,30day,386
2026-01-25,WL-PROD-102,30day,386
2026-01-25,WL-PROD-103,30day,180
2026-01-25,WL-PROD-104,30day,180
2026-01-25,WL-PROD-105,30day,180
2026-01-25,WL-PROD-106,30day,206
2026-01-25,WL-PROD-107,30day,206
2026-01-25,WL-PROD-108,30day,206
2026-01-25,WL-PROD-109,30day,206
2026-01-25,WL-PROD-110,30day,492
2026-01-25,WL-PROD-111,30day,492
2026-01-25,WL-PROD-112,30day,279
2026-01-25,WL-PROD-113,30day,279
2026-01-25,WL-PROD-114,30day,213
2026-01-25,WL-PROD-115,30day,213
2026-01-25,WL-PROD-116,30day,213
2026-01-25,WL-PROD-120,30day,289
2026-01-25,WL-PROD-121,30day,289
2026-01-25,WL-PROD-122,30day,289
2026-01-25,WL-PROD-123,30day,134
2026-01-25,WL-PROD-124,30day,134
2026-01-25,WL-PROD-125,30day,134
2026-01-25,WL-PROD-126,30day,155
2026-01-25,WL-PROD-127,30day,155
2026-01-25,WL-PROD-130,30day,426
2026-01-25,WL-PROD-131,30day,426
2026-01-25,WL-PROD-132,30day,186
2026-01-25,WL-PROD-133,30day,186
2026-01-25,WL-PROD-134,30day,240
2026-01-25,WL-PROD-135,30day,240
2026-01-25,WL-PROD-136,30day,240
2026-01-25,WL-PROD-140,30day,478
2026-01-25,WL-PROD-141,30day,478
2026-01-25,WL-PROD-142,30day,259
2026-01-25,WL-PROD-143,30day,259
2026-01-25,WL-PROD-144,30day,219
2026-01-25,WL-PROD-145,30day,219
2026-01-25,WL-PROD-146,30day,219
2026-01-25,WL-PROD-150,30day,449
2026-01-25,WL-PROD-151,30day,449
2026-01-25,WL-PROD-152,30day,140
2026-01-25,WL-PROD-153,30day,140
2026-01-25,WL-PROD-154,30day,140
2026-01-25,WL-PROD-155,30day,309
2026-01-25,WL-PROD-156,30day,309
2026-01-25,WL-PROD-160,30day,431
2026-01-25,WL-PROD-161,30day,431
2026-01-25,WL-PROD-162,30day,229
2026-01-25,WL-PROD-163,30day,229
